drep_type	drep_hash	stake	vote	bucket	stored_active	stored_expiry	stored_last_interaction	recomputed_active	recomputed_expiry	fallback_expiry	fallback_active
0	16afc263060d37025fc71e2281861483f4f1dc1fe764c09e30b8f2ac	72142764		EXCLUDED_INACTIVE	false	573		false	573	573	false
0	17063d33d66f04a134de49f750f3afb79cb6bf4b91133e10cc5ac214	63515047		EXCLUDED_INACTIVE	false	556		false	556	556	false
0	127155be143fe71dbb9bd9efdf902c4374fe34f036c489a3a3a1e704	58165683		EXCLUDED_INACTIVE	false	527		false	527	527	false
0	71d16b118d55b817e728ec69f40794ede06294931ae350c74a032e0d	53886263		EXCLUDED_INACTIVE	false	532		false	532	532	false
0	89a9d8e0ab30defc526c18f5c5b1e216715b1636d11b457928665ead	52998683		NON_VOTER_NO	true	584		true	584	584	true
0	cbc2496f1ab4b1e23e2289353cef0e53aa88f96d9a1a99768a6a1314	52000039		EXCLUDED_INACTIVE	false	559		false	559	559	false
0	3c4d557fcbee498abc7a3c3d4004dffb3523ae2022ea045182c68524	47784931		EXCLUDED_INACTIVE	false	547		false	547	547	false
0	0eb835e03dac24787445353129b66538d0af9e7891dd5bc8d916a732	44996871		NON_VOTER_NO	true	577	553	true	577	577	true
0	97b9c90c4ca9fadf1e077d9122b50190f6071d0d489d8cfc1a42e02a	39621215		NON_VOTER_NO	true	586		true	586	586	true
0	5c9531b37d03a93329ea079750238b8c75b0f0601b01eb21f1502cf9	38577478		NON_VOTER_NO	true	593	573	true	593	593	true
0	9f2d255fbcebda9e1deb08a107b85ad6f1afb9d31496670c11552070	37296280		NON_VOTER_NO	true	577		true	577	577	true
0	5ac417b45605a44c5b31270fada081019d63f775091149581e8938a1	35492622		EXCLUDED_INACTIVE	false	545		false	545	545	false
0	b4b0b469157997e2354530833eb1c02d06afe782d5ad49b88eb3c237	33384711		EXCLUDED_INACTIVE	false	559		false	559	559	false
0	c26d9f13ce78e5cf8d7ebf09370c3069641ef647366cc52c8e32a67e	29626583		EXCLUDED_INACTIVE	false	554		false	554	554	false
0	7e01db84138ce7af518a48d0ac1b8675472a739f72e6de7859b9a9cf	28210484		EXCLUDED_INACTIVE	false	554		false	554	554	false
0	e243608ba1c93c5dfcb469f8bd0c9ec4ef0b1ad8a2b240291fdf74e4	28135274		EXCLUDED_INACTIVE	false	557		false	557	557	false
0	95b55a698d0879f663056bf0bd4ea8e64b0c78277c63c8bd1a304fde	26484507		EXCLUDED_INACTIVE	false	559		false	559	559	false
0	52354de1fb54a2696cf1e11996ca80477a5eb0b5e7188b020c16016d	24812005		EXCLUDED_INACTIVE	false	567		false	567	567	false
0	d5e5c89da10e4eb57ee9b2a0455999ecfa2d5ea7c8ff8c8a1fa0e26a	24602002		EXCLUDED_INACTIVE	false	538		false	538	538	false
0	2d9c19a5ba0ca06bcaa629a94cb2126923f32b5c9ecd75a93ffd52cf	23523096		NON_VOTER_NO	true	582	559	true	582	582	true
0	169ebdb69b2ffd4ce8f39d03ad44bfcd79c117f346028783a79cc7fc	22812807		NON_VOTER_NO	true	591		true	591	591	true
0	d9a9b7dbf359107b230cc7eb84073314ca3bcef4e6a2bc779de4f63c	19795873		EXCLUDED_INACTIVE	false	574		false	574	574	false
0	4260151b9dc70274e0187894d470332326c263841e67b12cf43a3a66	15742207		EXCLUDED_INACTIVE	false	560	539	false	560	560	false
0	9abdd25357a4994b670cbd1d4549a23de709435da1c5d200e4a74b36	14774950		EXCLUDED_INACTIVE	false	541		false	541	541	false
0	84427f95418226d53570a0167ca7735dc78c65e09dfd75e7e2ff8391	14632443		EXCLUDED_INACTIVE	false	533		false	533	533	false
0	02b35de92a56d1d728d3359b7706015d7c1581828927d7ce9afd3a5e	14257143		NON_VOTER_NO	true	593	573	true	593	593	true
0	a33ad98d9b0da04369403865dd67e613bbcdec354b498e1ea9af00ec	12238625		EXCLUDED_INACTIVE	false	558		false	558	558	false
0	6bdfeca1a39b0ce802ec982e8b55c400a389497edb9b3043a12befb3	11158316		EXCLUDED_INACTIVE	false	546		false	546	546	false
0	c1509a9118afbb92fd9fa29b10eb7c3f2aaa908d09e7dad2ecb185b9	10534351		NON_VOTER_NO	true	591		true	591	591	true
0	a547ab8084bfee4868a67d1d9b0ae054ee17511eb28ad44d47c5d9cf	8824481		EXCLUDED_INACTIVE	false	527	507	false	527	527	false
0	e96f8be75b84c3e9e54dcef1a52a71b77efabec145b298f443cc740d	7890097		EXCLUDED_INACTIVE	false	545		false	545	545	false
0	6acbf4f6c8c8a917f4cf8807aee71ce0a40fdf3b57b8586bd9cd3e97	7129304		EXCLUDED_INACTIVE	false	529		false	529	529	false
0	35f618f71c248c9bc95068ee8a9706dc614fdc39bf2873b05afd0883	6611600		NON_VOTER_NO	true	593	573	true	593	593	true
0	623bafa274165cb00ad99a3450eb77b503a8be75c952b01a540e3c5a	6592827		EXCLUDED_INACTIVE	false	569		false	569	569	false
0	5e7c795a3f99ad4fe804e976a951d1a2841cb5fc6f88d609f05f879e	6517832		EXCLUDED_INACTIVE	false	567		false	567	567	false
0	340fc97adf7b9a4cc4d2489bce5d3b5c5859a6cec18ca3edccbcb9b8	5795813		EXCLUDED_INACTIVE	false	550		false	550	550	false
0	516bb4119b62eaaec071662e054589d0af8410e19b8d919728e193c9	4177543		EXCLUDED_INACTIVE	false	558	537	false	558	558	false
0	a8353854fa7d0564eb9adae076f6fdb61313921589abb3894469eb0e	3568595		EXCLUDED_INACTIVE	false	529		false	529	529	false
0	05f0ba445f4e99b8e31d6b994926ea46ff4e03843cfd2bb96af69a51	3488562		NON_VOTER_NO	true	591		true	591	591	true
0	25cc2f3354c7b34842bcc64b457edf649dbcf8ef77f4d4d4fb9f1375	2890958		NON_VOTER_NO	true	586		true	586	586	true
0	bc80771b594a5082f668495ad0bb1f92e93e060ee5980f9c10400a98	2628694		EXCLUDED_INACTIVE	false	527		false	527	527	false
0	1528862c0b05fac93482fed1bbfa6b1716db31b6e8352c1d98f25576	2118550		EXCLUDED_INACTIVE	false	527		false	527	527	false
0	0df30c05e1fdd6d65e949328445ef96b42935626890ed2b5c782f21a	1951631		EXCLUDED_INACTIVE	false	527		false	527	527	false
0	0f8c8552272568f1a5c78a87560313f7cd7b15b368fb41b3faad56c7	1438331		EXCLUDED_INACTIVE	false	539		false	539	539	false
0	a315d8b653d482fca5a3f0284d951368a51440f1dae4f9a30cdfa28e	1305293		EXCLUDED_INACTIVE	false	529		false	529	507	false
0	feee7c8f1aa779c98396d16fc0129c43d53577cf3d8594a80e63bba0	495738		NON_VOTER_NO	true	577		true	577	577	true
